"Raw Data File","cells","tracer molecule","labelled positions","abundance","Parameter Value[injection]","Parameter Value[Replicate]","Factor Value[Incubation time]","Metabolite name","CHEBI identifier","atomic positions to the parent molecule/metabolite name","Empirical formula derivatized molecule/fragment","retention(min)","m/z monitored","signal intensity","isotopologue","isotologue abundance relative concentration"
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.00428833124845994,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00520829118696497,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.877528941154724,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.0718801645909182,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0436315837867099,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.00399791030268715,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.00266460204636289,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 1_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.000296798118597722,"13C5"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.812944921943981,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.150729598899266,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0266831468416551,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.00434290392860904,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00529942838648881,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.876734770452038,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.0717353907430845,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0445276521831354,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.00394442850986897,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.00270482203368145,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 2_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.000352936078191304,"13C5"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.813291718553007,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.150925578209973,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0262646184072114,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.00426399723129978,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00525408759850896,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.881768375913981,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.0721103794339617,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0398722219437576,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.00354653418455881,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.0024158882144373,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 2_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.000286600309303221,"13C5"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.812515737338908,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.151188890289288,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0267491293201944,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.00430347328216171,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00524276976944801,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.877536733950227,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.0723366471205367,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0432332349355053,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.00392151627357454,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.00264958132449499,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 2_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.000322286395661435,"13C5"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.812400698727105,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.150799283731884,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0271476640540802,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.00431535146824602,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00533700201868469,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.876946061825863,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.0715409200057096,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0444259793691362,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.0040631030931749,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.00274023456194907,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 3_01.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.000283701144166665,"13C5"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.812765888532298,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.15117785442169,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0266224743001606,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.00422238378209589,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00521139896375602,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.876896454944506,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.0722608739590608,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0438260068190981,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.0040225942285165,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.00270305718061476,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 3_02.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.000291012868204312,"13C5"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.812151534080458,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.1514075885561,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0269089882289556,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.00428513367384466,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00524675546064228,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.877685188372658,"13C0"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.0716595120400376,"13C1"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0437304225336025,"13C2"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.00397047208042518,"13C3"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.0026704990860907,"13C4"," "
"20121108 A549 24h Glucosa_C1C2 3_03.CDF","A549","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","3","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.000283905887186041,"13C5"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.210504757799732,"13C0"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.697724395288781,"13C1"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0741513373098637,"13C2"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.014278894314989,"13C3"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00334061528663448,"13C4"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.215609367628082,"13C0"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.719812391109298,"13C1"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.0524505846144107,"13C2"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.00932512335223764,"13C3"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.00106341226085215,"13C4"," "
"20121108 A549 24h Glutamina_C3 1_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.00173912103511917,"13C5"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,152,0.210365844199279,"13C0"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,153,0.697662767161036,"13C1"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,154,0.0743867041755845,"13C2"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,155,0.0143106246233486,"13C3"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,156,0.00327405984075104,"13C4"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,197,0,"13C-1"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,198,0.215499409118487,"13C0"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,199,0.719739726161483,"13C1"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,200,0.052784536776548,"13C2"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,201,0.00924536061796929,"13C3"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,202,0.001055101756579,"13C4"," "
"20121108 A549 24h Glutamina_C3 1_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Glutamate2-5","CHEBI:","C2-C5","C6H7O3N1F3",3.79,203,0.00167586556893408,"13C5"," "
"20121108 A549 24h Glutamina_C3 1_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","1","24","Glutamate2-4","CHEBI:","C2-C4","C5H5O1N1F3",3.79,151,0,"13C-1"," "
